RESTPRICE	33.0
Date	Price
2023120100	22.5000
2023120101	13.1802
2023120102	6.0289
2023120103	1.5333
2023120104	0.0000
2023120105	1.5333
2023120106	6.0289
2023120107	13.1802
2023120108	22.5000
2023120109	33.3531
2023120110	45.0000
2023120111	56.6469
2023120112	67.5000
2023120113	76.8198
2023120114	83.9711
2023120115	88.4667
2023120116	90.0000
2023120117	88.4667
2023120118	83.9711
2023120119	76.8198
2023120120	67.5000
2023120121	56.6469
2023120122	45.0000
2023120123	33.3531
2023120200	22.5000
2023120201	13.1802
2023120202	6.0289
2023120203	1.5333
2023120204	0.0000
2023120205	1.5333
2023120206	6.0289
2023120207	13.1802
2023120208	22.5000
2023120209	33.3531
2023120210	45.0000
2023120211	56.6469
2023120212	67.5000
2023120213	76.8198
2023120214	83.9711
2023120215	88.4667
2023120216	90.0000
2023120217	88.4667
2023120218	83.9711
2023120219	76.8198
2023120220	67.5000
2023120221	56.6469
2023120222	45.0000
2023120223	33.3531
2023120300	22.5000
2023120301	13.1802
2023120302	6.0289
2023120303	1.5333
2023120304	0.0000
2023120305	1.5333
2023120306	6.0289
2023120307	13.1802
2023120308	22.5000
2023120309	33.3531
2023120310	45.0000
2023120311	56.6469
2023120312	67.5000
2023120313	76.8198
2023120314	83.9711
2023120315	88.4667
2023120316	90.0000
2023120317	88.4667
2023120318	83.9711
2023120319	76.8198
2023120320	67.5000
2023120321	56.6469
2023120322	45.0000
2023120323	33.3531
2023120400	22.5000
2023120401	13.1802
2023120402	6.0289
2023120403	1.5333
2023120404	0.0000
2023120405	1.5333
2023120406	6.0289
2023120407	13.1802
2023120408	22.5000
2023120409	33.3531
2023120410	45.0000
2023120411	56.6469
2023120412	67.5000
2023120413	76.8198
2023120414	83.9711
2023120415	88.4667
2023120416	90.0000
2023120417	88.4667
2023120418	83.9711
2023120419	76.8198
2023120420	67.5000
2023120421	56.6469
2023120422	45.0000
2023120423	33.3531
2023120500	22.5000
2023120501	13.1802
2023120502	6.0289
2023120503	1.5333
2023120504	0.0000
2023120505	1.5333
2023120506	6.0289
2023120507	13.1802
2023120508	22.5000
2023120509	33.3531
2023120510	45.0000
2023120511	56.6469
2023120512	67.5000
2023120513	76.8198
2023120514	83.9711
2023120515	88.4667
2023120516	90.0000
2023120517	88.4667
2023120518	83.9711
2023120519	76.8198
2023120520	67.5000
2023120521	56.6469
2023120522	45.0000
2023120523	33.3531
2023120600	22.5000
2023120601	13.1802
2023120602	6.0289
2023120603	1.5333
2023120604	0.0000
2023120605	1.5333
2023120606	6.0289
2023120607	13.1802
2023120608	22.5000
2023120609	33.3531
2023120610	45.0000
2023120611	56.6469
2023120612	67.5000
2023120613	76.8198
2023120614	83.9711
2023120615	88.4667
2023120616	90.0000
2023120617	88.4667
2023120618	83.9711
2023120619	76.8198
2023120620	67.5000
2023120621	56.6469
2023120622	45.0000
2023120623	33.3531
2023120700	22.5000
2023120701	13.1802
2023120702	6.0289
2023120703	1.5333
2023120704	0.0000
2023120705	1.5333
2023120706	6.0289
2023120707	13.1802
2023120708	22.5000
2023120709	33.3531
2023120710	45.0000
2023120711	56.6469
2023120712	67.5000
2023120713	76.8198
2023120714	83.9711
2023120715	88.4667
2023120716	90.0000
2023120717	88.4667
2023120718	83.9711
2023120719	76.8198
2023120720	67.5000
2023120721	56.6469
2023120722	45.0000
2023120723	33.3531
2023120800	22.5000
2023120801	13.1802
2023120802	6.0289
2023120803	1.5333
2023120804	0.0000
2023120805	1.5333
2023120806	6.0289
2023120807	13.1802
2023120808	22.5000
2023120809	33.3531
2023120810	45.0000
2023120811	56.6469
2023120812	67.5000
2023120813	76.8198
2023120814	83.9711
2023120815	88.4667
2023120816	90.0000
2023120817	88.4667
2023120818	83.9711
2023120819	76.8198
2023120820	67.5000
2023120821	56.6469
2023120822	45.0000
2023120823	33.3531
2023120900	22.5000
2023120901	13.1802
2023120902	6.0289
2023120903	1.5333
2023120904	0.0000
2023120905	1.5333
2023120906	6.0289
2023120907	13.1802
2023120908	22.5000
2023120909	33.3531
2023120910	45.0000
2023120911	56.6469
2023120912	67.5000
2023120913	76.8198
2023120914	83.9711
2023120915	88.4667
2023120916	90.0000
2023120917	88.4667
2023120918	83.9711
2023120919	76.8198
2023120920	67.5000
2023120921	56.6469
2023120922	45.0000
2023120923	33.3531
2023121000	22.5000
2023121001	13.1802
2023121002	6.0289
2023121003	1.5333
2023121004	0.0000
2023121005	1.5333
2023121006	6.0289
2023121007	13.1802
2023121008	22.5000
2023121009	33.3531
2023121010	45.0000
2023121011	56.6469
2023121012	67.5000
2023121013	76.8198
2023121014	83.9711
2023121015	88.4667
2023121016	90.0000
2023121017	88.4667
2023121018	83.9711
2023121019	76.8198
2023121020	67.5000
2023121021	56.6469
2023121022	45.0000
2023121023	33.3531
2023121100	22.5000
2023121101	13.1802
2023121102	6.0289
2023121103	1.5333
2023121104	0.0000
2023121105	1.5333
2023121106	6.0289
2023121107	13.1802
2023121108	22.5000
2023121109	33.3531
2023121110	45.0000
2023121111	56.6469
2023121112	67.5000
2023121113	76.8198
2023121114	83.9711
2023121115	88.4667
2023121116	90.0000
2023121117	88.4667
2023121118	83.9711
2023121119	76.8198
2023121120	67.5000
2023121121	56.6469
2023121122	45.0000
2023121123	33.3531
2023121200	22.5000
2023121201	13.1802
2023121202	6.0289
2023121203	1.5333
2023121204	0.0000
2023121205	1.5333
2023121206	6.0289
2023121207	13.1802
2023121208	22.5000
2023121209	33.3531
2023121210	45.0000
2023121211	56.6469
2023121212	67.5000
2023121213	76.8198
2023121214	83.9711
2023121215	88.4667
2023121216	90.0000
2023121217	88.4667
2023121218	83.9711
2023121219	76.8198
2023121220	67.5000
2023121221	56.6469
2023121222	45.0000
2023121223	33.3531
2023121300	22.5000
2023121301	13.1802
2023121302	6.0289
2023121303	1.5333
2023121304	0.0000
2023121305	1.5333
2023121306	6.0289
2023121307	13.1802
2023121308	22.5000
2023121309	33.3531
2023121310	45.0000
2023121311	56.6469
2023121312	67.5000
2023121313	76.8198
2023121314	83.9711
2023121315	88.4667
2023121316	90.0000
2023121317	88.4667
2023121318	83.9711
2023121319	76.8198
2023121320	67.5000
2023121321	56.6469
2023121322	45.0000
2023121323	33.3531
2023121400	22.5000
2023121401	13.1802
2023121402	6.0289
2023121403	1.5333
2023121404	0.0000
2023121405	1.5333
2023121406	6.0289
2023121407	13.1802
2023121408	22.5000
2023121409	33.3531
2023121410	45.0000
2023121411	56.6469
2023121412	67.5000
2023121413	76.8198
2023121414	83.9711
2023121415	88.4667
2023121416	90.0000
2023121417	88.4667
2023121418	83.9711
2023121419	76.8198
2023121420	67.5000
2023121421	56.6469
2023121422	45.0000
2023121423	33.3531
2023121500	22.5000
2023121501	13.1802
2023121502	6.0289
2023121503	1.5333
2023121504	0.0000
2023121505	1.5333
2023121506	6.0289
2023121507	13.1802
2023121508	22.5000
2023121509	33.3531
2023121510	45.0000
2023121511	56.6469
2023121512	67.5000
2023121513	76.8198
2023121514	83.9711
2023121515	88.4667
2023121516	90.0000
2023121517	88.4667
2023121518	83.9711
2023121519	76.8198
2023121520	67.5000
2023121521	56.6469
2023121522	45.0000
2023121523	33.3531
2023121600	22.5000
2023121601	13.1802
2023121602	6.0289
2023121603	1.5333
2023121604	0.0000
2023121605	1.5333
2023121606	6.0289
2023121607	13.1802
2023121608	22.5000
2023121609	33.3531
2023121610	45.0000
2023121611	56.6469
2023121612	67.5000
2023121613	76.8198
2023121614	83.9711
2023121615	88.4667
2023121616	90.0000
2023121617	88.4667
2023121618	83.9711
2023121619	76.8198
2023121620	67.5000
2023121621	56.6469
2023121622	45.0000
2023121623	33.3531
2023121700	22.5000
2023121701	13.1802
2023121702	6.0289
2023121703	1.5333
2023121704	0.0000
2023121705	1.5333
2023121706	6.0289
2023121707	13.1802
2023121708	22.5000
2023121709	33.3531
2023121710	45.0000
2023121711	56.6469
2023121712	67.5000
2023121713	76.8198
2023121714	83.9711
2023121715	88.4667
2023121716	90.0000
2023121717	88.4667
2023121718	83.9711
2023121719	76.8198
2023121720	67.5000
2023121721	56.6469
2023121722	45.0000
2023121723	33.3531
2023121800	22.5000
2023121801	13.1802
2023121802	6.0289
2023121803	1.5333
2023121804	0.0000
2023121805	1.5333
2023121806	6.0289
2023121807	13.1802
2023121808	22.5000
2023121809	33.3531
2023121810	45.0000
2023121811	56.6469
2023121812	67.5000
2023121813	76.8198
2023121814	83.9711
2023121815	88.4667
2023121816	90.0000
2023121817	88.4667
2023121818	83.9711
2023121819	76.8198
2023121820	67.5000
2023121821	56.6469
2023121822	45.0000
2023121823	33.3531
2023121900	22.5000
2023121901	13.1802
2023121902	6.0289
2023121903	1.5333
2023121904	0.0000
2023121905	1.5333
2023121906	6.0289
2023121907	13.1802
2023121908	22.5000
2023121909	33.3531
2023121910	45.0000
2023121911	56.6469
2023121912	67.5000
2023121913	76.8198
2023121914	83.9711
2023121915	88.4667
2023121916	90.0000
